No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
101	Noberius	Rickard	SWE	5		49.4	0.0	0	0	0	0	0	0	0	0	2	3	0	0	0
102	Mostsipan	Ruslan	UKR	2		67.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
103	Cordel	Sam	USA	3		66.3	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
104	Cart-Lamy	Raphael	FRA	5		68.0	0.0	0	0	0	0	0	0	0	0	1	4	0	0	0
105	Panyik	Janos	HUN	6		68.0	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
106	Holubec	Jiri	CZE	7		64.0	0.0	0	0	0	0	0	0	0	0	1	6	0	0	0
107	Achorner	Hans	AUT	5		55.5	0.0	0	0	0	0	0	0	0	0	1	3	0	1	0
108	Cyr	Steve	CAN	11		69.2	0.0	0	0	0	0	0	0	0	0	1	10	0	0	0
109	Pesterev	Igor	BLR	7		59.1	0.0	0	0	0	0	0	0	0	0	1	6	0	0	0
110	Matiasko	Marek	SVK	7		80.0	0.0	0	0	0	0	0	0	0	0	1	5	0	1	0
111	Tobreluts	Indrek	EST	6		73.5	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
112	Malek	Marian	CZE	4		74.0	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
113	Griaznovas	Ricardas	LTU	5		69.4	0.0	0	0	0	0	0	0	0	0	1	4	0	0	0
114	Westover	Dan	USA	8		71.4	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
115	Deryzemlya	Andriy	UKR	8		67.6	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
116	Quintilio	Kevin	CAN	4		68.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
117	Son	Hae-Kwam	KOR	1		123.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
118	Schreiner	Curt	USA	5		73.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
119	Kroupnik	Nikolai	UKR	8		74.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
120	Tagscherer	Zoltan	HUN	4		106.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
121	Thomas	Ceri	GBR	1		115.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
122	Ader	Margus	EST	5		83.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
123	Cross	Craig	AUS	1		124.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
124	Tonkoprjadche	Dmitrii	KGZ	2		48.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
125	Sänger	Max	SUI	2		94.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
126	Kobela	Libor	SVK	6		97.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
127	Gee	Mark	GBR	14		77.2	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
128	Bucsa	Ivan	MDA	5		99.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
129	Erickson	Andrew	USA	1		115.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Dostal	Roman	CZE	7		65.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
131	Mjoelne	Baard	NOR	4		62.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
132	Jakiela	Mariusz	POL	8		93.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
133	Rosser	Robert	USA	5		78.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
134	Bogdanovs	Aivars	LAT	6		79.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
135	Filip	Jozef	SVK	5		77.5	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
136	Holeczy	Tibor	HUN	3		108.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
137	Shin	Byung Gook	KOR	1		122.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	Fiala	Tony	CAN	2		105.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Salmela	Chad	USA	1		99.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
140	Dusserre	Thierry	FRA	12		64.8	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
141	Senoner	Theo	ITA	4		70.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
142	Kennan	Wayne	GBR	2		98.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
143	Kassabov	Georgi	BUL	13		88.7	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
144	Rauch	Corsin	SUI	3		98.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Van Leeuwen	Erik	NED	3		87.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
146	Sekiya	Shuichi	JPN	5		76.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
147	Tsakiris	Athanasios	GRE	3		72.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
148	Hodde	Stefan	GER	4		58.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
149	Yamamoto	Hideki	JPN	4		85.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
150	Teela	Jeremy	USA	3		84.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
151	Maric	Janez	SLO	1		100.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
152	Prucker	Einar	ITA	4		69.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
153	Dolenc	Marko	SLO	1		93.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
154	Nilsson	Mattias	SWE	5		79.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
155	Robertson	Ian	CAN	2		107.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
156	Ene	Marius	ROM	8		76.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
157	Derkach	Vyacheslav	UKR	9		61.6	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
158	Hänni	Reto	SUI	7		75.7	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
159	Haslam	Craig	GBR	4		94.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
160	Shindo	Naoki	JPN	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
161	Sklenar	Jason	GBR	4		71.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
162	Paquet	Jean	CAN	1		62.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
163	Gosselin	Erick	CAN	3		90.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
164	Zimelis	Raivis	LAT	1		95.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
165	Settle	Carlos	CAN	2		90.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
166	Choi	Neung-Chul	KOR	1		112.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
167	Lepyoshkin	Mikhail	KAZ	6		103.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
168	Niederberger	Daniel	SUI	4		87.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
169	Jeon	Ja-Won	KOR	4		92.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
170	Vatachki	Bojidar	BUL	2		104.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
171	Menshikov	Alexandre	KAZ	1		107.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
172	Akanuma	Shuichi	JPN	3		92.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
